algorithm,params,min,mean,std,time
GA,"sel=tournament, cross=ox, mut=swap, pop=100, gen=100",12547.094266295799,15008.855216954547,2642.8961218167183,0.26533795995637777
GA,"sel=tournament, cross=ox, mut=insert, pop=100, gen=100",12908.38153162015,14011.877450666772,728.2483258430906,0.27349551995284854
GA,"sel=tournament, cross=ox, mut=inversion, pop=100, gen=100",10347.750077168184,11802.771246378174,997.8797029359691,0.2714844999834895
GA,"sel=tournament, cross=ox, pop=50, gen=100",14567.26852539045,16833.3457277669,1708.2493056702256,0.13246927997097374
GA,"sel=tournament, cross=ox, pop=100, gen=100",11705.475148145086,14103.037402901466,1621.529150773197,0.2659707399085164
GA,"sel=tournament, cross=ox, pop=150, gen=100",12124.10532410558,13911.538013979858,1750.932185345884,0.40494319996796546
GA,"sel=tournament, cross=ox, pop=200, gen=100",10994.80674024431,12262.547833738376,758.8455002234631,0.523228820040822
GA,"sel=tournament, cross=ox, p_mut=0.01, pop=100, gen=100",13670.658110746152,16083.406838500341,1958.0443194863935,0.26558353994041684
GA,"sel=tournament, cross=ox, p_mut=0.05, pop=100, gen=100",13520.178646286462,15089.746688166806,943.274041676366,0.28482071999460457
GA,"sel=tournament, cross=ox, p_mut=0.1, pop=100, gen=100",13610.879654906192,14378.067143088274,947.2373461249144,0.26259122001938523
GA,"sel=tournament, cross=ox, p_mut=0.2, pop=100, gen=100",12745.05242465342,14112.646701303687,1158.3732494012106,0.27515275999903677
GA_ADAPTIVE,"pop=100, gen=100, adaptive_mutation",12922.867288221372,14176.506789432322,950.9379789772945,0.39458953998982904
ACO,"n_ants=10, iters=50, alpha=1, beta=2",8453.779158849513,8633.77794364588,154.2940057188196,0.2964024600107223
ACO,"n_ants=20, iters=50, alpha=1, beta=2",8625.863420875276,8737.368543839628,122.27888541798406,0.5822662400081754
ACO,"n_ants=30, iters=50, alpha=1, beta=2",8459.435844384869,8531.192474713102,51.849895975174114,0.8153255399782211
ACO,"n_ants=50, iters=50, alpha=1, beta=2",8427.714283706511,8550.789884853004,114.82068222408121,1.3304046200122683
ACO,"n_ants=20, iters=50, alpha=0.5, beta=2",9273.727525146687,9810.555378124587,327.22520640727424,0.5778491200413555
ACO,"n_ants=20, iters=50, alpha=1.0, beta=2",8503.591040657058,8621.967264900564,76.73311811365203,0.5826932799536735
ACO,"n_ants=20, iters=50, alpha=2.0, beta=2",8756.424367096963,8928.12167386149,223.64925030387755,0.5640493400394917
ACO,"n_ants=20, iters=50, alpha=3.0, beta=2",8701.936435100939,8827.772943058933,139.3374048360246,0.5638446400407702
ACO,"n_ants=20, iters=50, alpha=1, beta=1.0",8996.812777475167,9314.57939412125,272.8619878021796,0.5606849200092257
ACO,"n_ants=20, iters=50, alpha=1, beta=2.0",8401.683225208006,8580.759604535033,131.33218042515347,0.5704072200227529
ACO,"n_ants=20, iters=50, alpha=1, beta=3.0",8394.09965260819,8487.995714909868,59.9571630118011,0.5757265600375832
ACO,"n_ants=20, iters=50, alpha=1, beta=5.0",8431.4690193654,8460.523097337846,27.240864820854743,0.5768082400318235
ACO,"n_ants=20, iters=50, rho=0.1",9081.28746367949,9173.404080785836,60.78935720666676,0.560817619971931
ACO,"n_ants=20, iters=50, rho=0.3",8490.569462575964,8749.117178723765,223.18386724519553,0.5838472199160606
ACO,"n_ants=20, iters=50, rho=0.5",8475.62421563759,8609.71059721044,127.00335672626295,0.5717005000449717
ACO,"n_ants=20, iters=50, rho=0.7",8467.075319818112,8589.860933727086,110.01437134010591,0.5646788400597871
MMAS,"n_ants=20, iters=50 (MAX-MIN)",9084.85561784457,9579.797361495317,422.0751193482231,0.5768085999879986
